video_id,author,comment,published_at,likes
VIBWdLLq9kQ,@sangeethadharmaraj4891,"Bro bank exams ku computer basics dha varum
Ibps po sbi po oda computer syllabus solli kudutha nalarukum
Because ninga nalla purira madhiri solringa",2023-07-27T11:12:00Z,0
VIBWdLLq9kQ,@joechristopher388,SQL video plz,2023-07-27T10:13:29Z,0
VIBWdLLq9kQ,@IAMthebosssss,Bro want java script from you like your easily explanation,2023-07-27T09:20:52Z,1
VIBWdLLq9kQ,@gobinath5787,bro atha ppt share panunga bro,2023-07-27T07:36:56Z,0
VIBWdLLq9kQ,@2randomroamers,Very good. Great going. Keep it up ❤,2023-07-27T07:06:36Z,1
VIBWdLLq9kQ,@elamparithiravi1645,Bro SQL tutorial please,2023-07-27T06:36:36Z,0
VIBWdLLq9kQ,@SanthoshLakshmanan-nv9rt,"clearly understanded  bro , thnxs for  your effort .....",2023-07-27T06:25:50Z,0
VIBWdLLq9kQ,@bbaby6526,This video was very useful..can you please put about terraform,2023-07-27T04:49:15Z,0
VIBWdLLq9kQ,@nalinking6766,Awesome,2023-07-26T18:19:49Z,0
VIBWdLLq9kQ,@hitechinformation,Ci CD video podunga bro,2023-07-26T18:15:52Z,0
VIBWdLLq9kQ,@naththunarthanan1804,C# language solli thara mudiyuma?,2023-07-26T17:17:36Z,0
VIBWdLLq9kQ,@AjithKumar-xg4fj,Thank you bro I learn how the git is working and how to work with git very well explanation 🙂👍,2023-07-26T15:23:54Z,1
VIBWdLLq9kQ,@pleasureofmind929,Bro thumbnail super bro ❤,2023-07-26T15:04:15Z,0
VIBWdLLq9kQ,@019-karpagams2,Bro data analyst ku tutorial podunga,2023-07-26T14:50:30Z,0
VIBWdLLq9kQ,@bharathipradip2286,Romba thanks bro intha topic ku,2023-07-26T14:24:43Z,0
VIBWdLLq9kQ,@vaniyarstreet,Need javascript bro,2023-07-26T12:51:16Z,0
VIBWdLLq9kQ,@prathapsingh.05,"Hi bro, Explain about python function",2023-07-26T12:22:24Z,0
VIBWdLLq9kQ,@ashikahamed-c6r,"உங்க videos & reels பார்த்தேன் உபயோகமாக உள்ளது நன்றி அண்ணா. வேற field இருந்து IT field வரதுக்கு idea சொல்லுங்க. Diplomo முடித்துருந்தாலும் வரலாமா சொல்லுங்க. Starting அவங்க என்ன என்ன பண்ணனும் அதையும் ஒரு வீடியோவாக சொல்லுங்க ப்ளீஸ். உங்க videos பார்ப்பதற்க்கு புரியும் படியும், தெளிவாகவும் உள்ளது நன்றி அண்ணா.",2023-07-26T09:41:37Z,1
VIBWdLLq9kQ,@UCSAravindAk,Can you upload data science course?,2023-07-26T07:17:26Z,1
VIBWdLLq9kQ,@jeevabharathi5541,Javakum indha mathiri oru video podunga bro,2023-07-26T05:36:14Z,0
VIBWdLLq9kQ,@salathjoseph9862,Buddy AWS Pathi video podunga.. onnuma puriyala..,2023-07-26T05:13:18Z,0
VIBWdLLq9kQ,@salathjoseph9862,Thanks a lot buddy. I learned git hub completely with your help.. as a beginner I can understand the way you teach… thanks a lot brother..,2023-07-26T05:12:05Z,4
VIBWdLLq9kQ,@anbuselvan1490,Ppt kudunga bro,2023-07-26T04:11:18Z,0
VIBWdLLq9kQ,@sss-vj4eu,Full stack podunga bro,2023-07-26T02:31:14Z,0
VIBWdLLq9kQ,@lydiaj9073,"I have failed my 10th class again I have passed the supplementary exam can I study engineering can I get a job in an IT company 

Although I have failed in class 10th, I am very passionate about studying engineering",2023-07-25T23:12:15Z,0
VIBWdLLq9kQ,@sudarsank328,"I also used github without git knowledge but I'm just simply imported my program but why this type way like (add,commit,push) to so please anyone clarify my question",2023-07-25T18:52:27Z,0
VIBWdLLq9kQ,@mohammedinshaf7073,"bro java tutorial um upload pannunga 
 ellam clear puridhu bro❤❤❤",2023-07-25T17:55:37Z,0
VIBWdLLq9kQ,@pleasureofmind929,Bro mern stack development (full stack development) pathi videos podunga please bro,2023-07-25T17:18:46Z,0
VIBWdLLq9kQ,@anitha12346,Plz anna deep learning and machine learning video please uploaded most requested plzzzzzzzz anna,2023-07-25T16:44:59Z,1
VIBWdLLq9kQ,@SudeepS-bc9oi,Great job buddy.,2023-07-25T15:59:14Z,0
VIBWdLLq9kQ,@mr.thamizhan,Ui/ux pathi full video podunga anna,2023-07-25T15:23:15Z,1
VIBWdLLq9kQ,@paviperumal8063,Bro Python Framework use panni oru video poduinga,2023-07-25T15:00:43Z,0
VIBWdLLq9kQ,@manikandananumanthan243,"Grate job bro pls cover more topics... Bigdata, cloud cover pannuga bro",2023-07-25T14:46:22Z,1
VIBWdLLq9kQ,@saranyasankar4295,Software la evlo kind of  jobs iruku athu konjam explain panuga for 12 student ena padicha ena agala evlo salary  some guidelines venu,2023-07-25T14:32:34Z,0
VIBWdLLq9kQ,@sriranjaniST,Anney...R software teach panuvingala?,2023-07-25T14:02:15Z,0
VIBWdLLq9kQ,@raghakeerthana9358,bro pls upload for mac users too,2023-07-25T13:49:22Z,0
VIBWdLLq9kQ,@sureshbabube,"bro..
you are doing a tremendous job...
I really appreciate your work. pls continue...
salute 🎉🎉🎉",2023-07-25T13:44:04Z,5
VIBWdLLq9kQ,@rcbalaji6574,Bro but boss oda email I'd password kudukkamttereh apo yepdi avuroda repo push panradhu bro????,2023-07-25T13:13:50Z,0
VIBWdLLq9kQ,@priya.priyas.6320,Bro yen lab chromebook nu iruku ennala chrome la application edhum download panna mudiyala ..solution solluga bro epdi download pannalam nu ..,2023-07-25T12:15:26Z,0
VIBWdLLq9kQ,@abihandcrafts4687,full stack python poduga bro,2023-07-25T12:06:27Z,0
VIBWdLLq9kQ,@callmevillan2487,Excel pathi podunga bro,2023-07-25T12:01:42Z,0
VIBWdLLq9kQ,@nivejai4895,Your explanation is very clear...thank you so much for this clear explanation...it is very clear for beginners like me...,2023-07-25T11:58:08Z,1
VIBWdLLq9kQ,@nithish6606,bro that is not unmodified : it is untracked : https://youtu.be/VIBWdLLq9kQ?t=2909,2023-07-25T11:53:11Z,0
VIBWdLLq9kQ,@NRINFOTECH,"GOOD🎉 MOST Discipline YOUTUBER in TAMIL, CONGRATULATIONS SIR",2023-07-25T11:18:21Z,5
VIBWdLLq9kQ,@drumsbathiri2944,Bro Python la epdi nama library install panurathu athoda use ena atha epdi nama wrk panurathu video potingana nalla irukum,2023-07-25T09:47:48Z,0
VIBWdLLq9kQ,@KarthikkumarB-tr1ey,Who are waiting for Java put the like,2023-07-25T09:40:58Z,1
VIBWdLLq9kQ,@Sapre07,Html and CSS update please.,2023-07-25T09:15:06Z,0
VIBWdLLq9kQ,@n.gnanavel,Bro explain Ai jobs and course,2023-07-25T09:05:42Z,0
VIBWdLLq9kQ,@JaGaNezhil,Super❤,2023-07-25T08:58:17Z,0
VIBWdLLq9kQ,@jeyailayaraja6286,"Bro i am student i regularly watching your videos, you explaining very clear and easy way to understand this is very use full for my studies and could you please make easy way to create flutter mobile app development videos  for my studies.",2023-07-25T08:55:59Z,0
VIBWdLLq9kQ,@jsurya9229,Bro SQL ku oru vedio podunga bro..,2023-07-25T07:38:49Z,0
VIBWdLLq9kQ,@sridhar5774,CAD designing full course video podunga bro,2023-07-25T07:12:37Z,0
VIBWdLLq9kQ,@rugeshJD007,It's really helpful❤️👏🏼,2023-07-25T07:08:37Z,1
VIBWdLLq9kQ,@HemnathHem-i7k,Bro how to hack wifi password using python pls bro next video podunga bro pls,2023-07-25T06:04:32Z,0
VIBWdLLq9kQ,@prasannadevi1234,Bro front-end course la video potunga....Bootstrap video potunga bro,2023-07-25T03:15:13Z,0
VIBWdLLq9kQ,@ravims6243,Pls do more vedios on interviews anna pls,2023-07-25T02:58:50Z,1
VIBWdLLq9kQ,@logeswaran7959,Correct timing correct vedio❤,2023-07-25T02:31:49Z,0
VIBWdLLq9kQ,@ugesh3332,thannks for this video. can pls upload more related to devops . Its really awesome and useful to us❤❤,2023-07-25T02:06:45Z,0
VIBWdLLq9kQ,@vaishnaviv7459,Bro IoT pathi video podunga,2023-07-25T01:57:24Z,0
VIBWdLLq9kQ,@tegvijay4004,Bro javascript tutorial podunga waiting,2023-07-24T19:53:43Z,0
VIBWdLLq9kQ,@devidarshini1730,bro thanks for the video you are my life savior🥺,2023-07-24T18:30:52Z,0
VIBWdLLq9kQ,@tonycoorg3469,Bro javascript kum oru series podunga,2023-07-24T18:19:38Z,0
VIBWdLLq9kQ,@Success56726,java with real time project pls,2023-07-24T18:13:10Z,0
VIBWdLLq9kQ,@dhilip2103,Appadiye UI/UX ku video podunka Anne...,2023-07-24T17:52:54Z,2
VIBWdLLq9kQ,@dailytechytchannel7,Bro C++ video please,2023-07-24T17:33:54Z,0
VIBWdLLq9kQ,@JuDe_007,Thanks for a informative video DuDe... ... Are we covered everything related to GitHub Usage..?,2023-07-24T17:27:01Z,0
VIBWdLLq9kQ,@ramprasad_v,Great video,2023-07-24T16:51:18Z,0
VIBWdLLq9kQ,@nisha2438,❤️ for that thumbs up.,2023-07-24T16:47:58Z,0
VIBWdLLq9kQ,@vivegab2030,anna full stack development video podunga anna pls,2023-07-24T16:47:31Z,0
VIBWdLLq9kQ,@cloudlover9186,"First of all thanks a lot , being in IT for 18 years  under legacy system , now i  have moved to pure cloud projects, learned effectively . Thankyou.",2023-07-24T16:23:17Z,35
VIBWdLLq9kQ,@SuRya_Abi,Super bruhh ... Really needed topic ❤,2023-07-24T16:16:42Z,2
VIBWdLLq9kQ,@vignesh7143,Canva podunga,2023-07-24T16:09:25Z,1
VIBWdLLq9kQ,@tamilalaparigal9419,Vaa thalaiva❤❤❤,2023-07-24T16:08:16Z,0
VIBWdLLq9kQ,@USShobana,React js podunga bro,2023-07-24T15:47:25Z,0
VIBWdLLq9kQ,@midhunkumara2384,"Super bro , excellent explanation 👏👏🎉",2023-07-24T15:46:57Z,0
VIBWdLLq9kQ,@balajiselvaraj9568,i really appreciate your work...,2023-07-24T15:42:12Z,1
VIBWdLLq9kQ,@Jagan_Baskar,"Bro thanks for the requested video 😊 in IG
Bro my next requested video is the Java programming language...
Kindly consider it as an upcoming video series...
It will be useful for upskill in my career
Thanks in advance 🙂🙏",2023-07-24T15:33:58Z,19
VIBWdLLq9kQ,@prithiworld259,i fully completed just now 😁✨ thank you so much i learned a lot from this video.. 😊 this is my first time learning about GitHub but ur teaching makes me good✨😇,2023-07-24T15:15:18Z,14
VIBWdLLq9kQ,@monishraaj8978,Sql podunga bro,2023-07-24T15:12:57Z,0
VIBWdLLq9kQ,@mahendrans6063,Reactjs course poduvingala bro,2023-07-24T15:12:30Z,0
VIBWdLLq9kQ,@matheshpandi1503,Ethical hacking series potunga,2023-07-24T15:09:03Z,0
VIBWdLLq9kQ,@MyCodingDiary,I appreciate the effort you put into creating these informative and engaging videos.,2023-07-24T15:04:13Z,32
VIBWdLLq9kQ,@Suriyaa__G,Javascript poduga bro🙏🏻,2023-07-24T15:03:13Z,2
VIBWdLLq9kQ,@vishnumohanan551,"Broo nee vere level vroo... Indhe topic enge refer panrathu nu theriyaame irundhe ... Bro apdiye data structures and sql , no sql concept for python potrunge vro🙏🙏",2023-07-24T14:59:40Z,0
VIBWdLLq9kQ,@aruvin8766,Waiting for this...Finally🎉🎉🎉,2023-07-24T14:36:30Z,0
VIBWdLLq9kQ,@lifeisbeautiful4473,i want information about data science,2023-07-24T14:30:50Z,0
VIBWdLLq9kQ,@Darkie_bird,Javascript workshop pannunga bro,2023-07-24T14:20:30Z,0
VIBWdLLq9kQ,@onfiregaming7786,Eagerly waiting for this topic bro😊😊❤,2023-07-24T14:20:09Z,21
VIBWdLLq9kQ,@deepa_14002,Data analyst poduga bro,2023-07-24T14:08:11Z,0
VIBWdLLq9kQ,@mr_aj3612,Full stack Python series podung broo,2023-07-24T13:57:25Z,4
VIBWdLLq9kQ,@aravinthdavid8837,I want RDBMS and Plsql,2023-07-24T13:55:57Z,0
VIBWdLLq9kQ,@amithcj7190,web developing  podunga bro,2023-07-24T13:55:18Z,0
VIBWdLLq9kQ,@lovelypraveen7456,Bro spring boot hu video potunga,2023-07-24T13:55:08Z,0
VIBWdLLq9kQ,@abdulaashil3116,Ppt podunga bro,2023-07-24T13:44:13Z,0
VIBWdLLq9kQ,@sekargurusamy3383,Relational database management system poodunga bro,2023-07-24T13:43:51Z,2
VIBWdLLq9kQ,@chandrus3452,Java Tutorials podunga brother,2023-07-24T13:41:50Z,0
VIBWdLLq9kQ,@mohamedribak13,Bro..... Where are You Working Currently?,2023-07-24T13:40:09Z,1
VIBWdLLq9kQ,@palanimathi4493,Thanks for your video bro.,2023-07-24T13:36:53Z,0
VIBWdLLq9kQ,@Venkadeshwaran-of3ny,Super Bro...HTML and Css upload pannuka bro,2023-07-24T13:33:18Z,5
VIBWdLLq9kQ,@Umesrock,Bro python with DSA podunga bro 🤞❤️,2023-07-24T13:23:37Z,6
VIBWdLLq9kQ,@vinothkumar-gt8or,Bro Django,2023-07-24T13:22:09Z,0
VIBWdLLq9kQ,@ahilesharavind840,Laptop suggest pannuga,2023-07-24T13:21:27Z,1
VIBWdLLq9kQ,@charulatha1725,Waiting for this topic...Thank you 💥,2023-07-24T13:21:13Z,1
VIBWdLLq9kQ,@growupwithbk,Bro full stack web development series venum bro,2023-07-24T13:21:12Z,379
VIBWdLLq9kQ,@ahilesharavind840,Bro clg frist sem laiya c programing varuthu bro so please basic c programing poduga,2023-07-24T13:20:05Z,0
VIBWdLLq9kQ,@mohamedarshath_2004,Thank you so much bro and oru web developer ku endha skills kandipa veanum,2023-07-24T13:17:48Z,0
VIBWdLLq9kQ,@thamizhansameer6334,First comment bro🔥🔥🔥,2023-07-24T13:17:41Z,1
VIBWdLLq9kQ,@gowthamsrsk,Pooduu💥 Super uhhh📌,2023-07-24T13:17:35Z,0
VIBWdLLq9kQ,@CodeWithLoser,Keep growing bro👍,2023-07-24T13:17:27Z,0
VIBWdLLq9kQ,@thamizhansameer6334,Big fan bruh...❤🔥🔥🔥,2023-07-24T13:17:22Z,1
VIBWdLLq9kQ,@johnson4822,Degree illama it job kitaikuma please sollunga 🙏🙏🦁,2023-07-24T13:17:15Z,2
LGLuHYHbCFA,@VamsiBhavani,"Affordable DSA Course in Telugu: https://bit.ly/vb-dsa-full-course
Affordable Devops Course in Telugu: https://bit.ly/vb-devops-full-course",2024-12-15T11:38:20Z,9
LGLuHYHbCFA,@GandamPraveen,Easy ga cheppav great bro 😍,2025-11-08T03:14:34Z,0
LGLuHYHbCFA,@RakeshGajula-o2i,one of the best explanation i have heared till now,2025-11-04T08:04:34Z,0
LGLuHYHbCFA,@VinayB-w1f,"bro open in vs code , file vscode lo open chesaru kadha ala andariki radhu kada bro, mari file enka ela open chayali or "".git file create chayali
""",2025-11-04T04:37:13Z,0
LGLuHYHbCFA,@drsbvideos7206,Bayya ads antee anni unnai oka 35 adds vachayi,2025-11-02T14:17:26Z,0
LGLuHYHbCFA,@paladugulabharathkumar9236,Very helpful,2025-11-02T11:00:08Z,0
LGLuHYHbCFA,@nagasowmyadevatha8872,Thank You For giving Clear Explanation on Git and GitHub.,2025-11-02T06:24:40Z,2
LGLuHYHbCFA,@madihaahmed5749,Super,2025-10-31T15:25:09Z,0
LGLuHYHbCFA,@vollalasrinivas8146,Vamshi Bhavani...Excellent boss.....,2025-10-26T07:25:16Z,1
LGLuHYHbCFA,@ReddyChaithanyaK,"Thank you so much Anna, it helped a lot ❤❤",2025-10-25T18:17:17Z,1
LGLuHYHbCFA,@kondisettikarunbabu7325,Well said Brother,2025-10-25T05:14:27Z,0
LGLuHYHbCFA,@skcreations475,Issues 55:34,2025-10-24T07:12:32Z,0
LGLuHYHbCFA,@skcreations475,Open source contribution 49:48,2025-10-24T06:25:05Z,0
LGLuHYHbCFA,@sumanpalisetty6096,"git is not a recognised command

Locate your Git installation folder — usually
C:\Program Files\Git\bin
or
C:\Program Files\Git\cmd

Copy that path.

Press Windows + R → type “sysdm.cpl” → Enter.

Go to Advanced → Environment Variables.

Under System variables, select Path → Edit → New → Paste Git path.

Click OK → restart your Command Prompt.",2025-10-19T07:19:47Z,0
LGLuHYHbCFA,@TD_ManjunathReddy,ultimate ga cheppav bro❤❤❤❤,2025-10-17T10:19:34Z,0
LGLuHYHbCFA,@TD_ManjunathReddy,Bro git & GitHub meeda experience candidate ki interview questions ivvagalara ?,2025-10-16T14:11:11Z,1
LGLuHYHbCFA,@PriyaBura,"i understood this concept very clearly ,thanks bro",2025-10-11T12:59:04Z,1
LGLuHYHbCFA,@GouthamiVadlamudi-n9s,Thank you anna,2025-10-10T12:51:42Z,0
LGLuHYHbCFA,@ChanduPriya-vw3we,"Nijanaga YouTube lo one of the best tutorial. Chala baga neat ga clear ga structural ga explain chesaru. Beginner ayna, intermediate ayna ae level valki ayna simple ga easy ga artham ayyaelga. Thank you for providing it for free 😁. May god bless you with good health and knowledge.",2025-09-23T11:30:03Z,2
LGLuHYHbCFA,@goudarahul4258,"Great video bro, thank you✅",2025-09-17T20:16:30Z,0
LGLuHYHbCFA,@dhillirao-m4o,merge conflict concepts should have been slow and clear,2025-09-16T16:07:15Z,0
LGLuHYHbCFA,@ganeshamanikantameda,"4 areas explained nicely.
I spend one hour watching another video but didn't understand properly.
Now I got clarity.",2025-09-16T13:20:07Z,0
LGLuHYHbCFA,@RajyalakshmiKanamarlapudi,"Hi Sir,  I wanted to take a moment to express my appreciation for your videos, which I have been following regularly. They have been incredibly informative and helpful. 
Would it be possible for you to consider adding a class on ""JENKINS""? I believe that such a class would be immensely beneficial for us and would enhance our understanding of the subject.",2025-09-14T13:20:05Z,0
LGLuHYHbCFA,@telugugaming5894,super Explanation❤,2025-09-08T09:46:31Z,0
LGLuHYHbCFA,@ThrinathK-g1c,Amazing skills you have in training others🎉,2025-09-07T18:30:49Z,0
LGLuHYHbCFA,@SridivyaThalliboyina,thank you sooo much,2025-09-07T05:48:37Z,0
LGLuHYHbCFA,@boravellycharanreddy6603,nice explianation sir,2025-09-05T18:59:42Z,0
LGLuHYHbCFA,@SaitharunkishorePatnala,"helped me a lot, brother, thank you!!!",2025-09-05T09:04:00Z,0
LGLuHYHbCFA,@radhikab4864,super explanation,2025-09-04T01:26:59Z,0
LGLuHYHbCFA,@Think_hack,Super bro excellent,2025-09-02T14:57:58Z,0
LGLuHYHbCFA,@BearBox9,Excellent explanation of Git and Github. Thanks. Can you please also explain in Github Desktop mode with small video?,2025-08-31T05:44:34Z,0
LGLuHYHbCFA,@TrinadhBoddala,Great Explanation,2025-08-29T16:59:38Z,0
LGLuHYHbCFA,@vasamsettyaravindswamy5676,Got clear idea on git and github.... Appreciate your work anna! Thank you.,2025-08-29T06:42:16Z,0
LGLuHYHbCFA,@Anirudhboorla,Appreciated bro.. true legend ! Great work… keep going on do all the things you know for our people. Lemme know if you have any subscription pass etc.. I’ll be more happy to come with you,2025-08-29T00:45:27Z,0
LGLuHYHbCFA,@Moulisrinivaskanagala,Tqs bro present maku institute lo chepthunaru but asalu enti endhuku uses em theliyavu but vintunam ante vintunam anthe kani e video tho aredham indhi entha use idhi anedhi ❤,2025-08-22T05:16:54Z,0
LGLuHYHbCFA,@srujansrujith3152,Excellent teaching way of boosting keep it up bro ❤,2025-08-21T18:37:32Z,0
LGLuHYHbCFA,@b.harshini7785,"@VamsiBhavani Anna oka doubt, nenu VS code and git repository create chesanu kani I am not able to fetch the status of git, command prompt lo chusinappudu, please help anna.",2025-08-17T16:02:48Z,0
LGLuHYHbCFA,@situmo12,Tq bro,2025-08-12T15:10:16Z,0
LGLuHYHbCFA,@pavansonta,sagadiyyakunda matter cheppara ayya,2025-08-10T22:08:41Z,0
LGLuHYHbCFA,@sushanthmamidoju,Thankyou for simple and easy explanation,2025-08-08T18:00:11Z,0
LGLuHYHbCFA,@ganeshk8139,Excellent ga chepparu bro.❤,2025-08-08T16:43:49Z,0
LGLuHYHbCFA,@AlessiaQuinn-o3h,You just earned a new subscriber,2025-08-07T09:13:52Z,0
LGLuHYHbCFA,@muralimn5671,Thank you bro understood everything such clearly,2025-08-04T16:07:51Z,0
LGLuHYHbCFA,@street_foodee1,😊😊😊😊❤❤❤❤,2025-08-01T18:36:33Z,0
LGLuHYHbCFA,@chiruaks1,"Excellent session Bro, thank you.",2025-07-26T15:12:50Z,0
LGLuHYHbCFA,@AnilD-p1h,nice explain bro..,2025-07-22T05:32:58Z,0
LGLuHYHbCFA,@madhusudhan1170,Simple ga neet ga cheppav bayya thanks a lot bayya❤,2025-07-20T19:05:39Z,0
LGLuHYHbCFA,@sridharrangarajan8895,This is an amazing video. Vamsi has been so patient and explains the points crystal clear. I was new to git and github. I can proudly say that I can confidently run commands in Github after watching this video and takiung notes.,2025-07-20T19:01:03Z,0
LGLuHYHbCFA,@santoshsingupilla6029,really nice explanation bro😀,2025-07-20T16:58:53Z,0
LGLuHYHbCFA,@saikumar6441,Thank you so much bro you tube lo there are so many videos I was confused which one I should see then I found this video.,2025-07-20T10:53:54Z,0
LGLuHYHbCFA,@diwakarkariyanna6900,super anna,2025-07-19T15:31:31Z,0
LGLuHYHbCFA,@tarunrajput9696,Nuvvu thopu boss!,2025-07-13T07:55:43Z,0
LGLuHYHbCFA,@dhanamaiahrocky3706,Staying to local have a problem 😔,2025-07-11T06:41:22Z,1
LGLuHYHbCFA,@BharathKumarEdiga-e2k,please stop scrolling content in the below video it divert the concentration,2025-07-10T10:53:01Z,2
LGLuHYHbCFA,@Uzumaki_jr,Chaala baaga cheparu. Baaga understand ayindi. Thank You Very Much,2025-07-10T00:59:44Z,0
LGLuHYHbCFA,@P_r_o_p_l_a_y,baga cheppinavu bro nenu asalu edho tough anukunna inni days,2025-07-09T12:08:04Z,0
LGLuHYHbCFA,@rbharathi7995,Terminal option in Vs code on mobile doesn't work properly let me know is it possible to run on mobile,2025-07-07T16:03:21Z,0
LGLuHYHbCFA,@audioolby,putty la undhi koncham,2025-07-06T03:26:23Z,0
LGLuHYHbCFA,@Tejavenu-x5k,Great explanation,2025-07-04T16:55:49Z,0
LGLuHYHbCFA,@sailendrakumar7438,super sir great site great work,2025-07-04T14:29:14Z,0
LGLuHYHbCFA,@lakshmirasagnya7088,Very well explained,2025-07-03T18:50:00Z,0
LGLuHYHbCFA,@sabbathilahari3659,"so greatt, u didnt even waste a single min, the best video for git&github in the whole ytb.",2025-07-02T12:42:10Z,0
LGLuHYHbCFA,@ramanjaneyulup5102,Very nice explanation and understood git and GitHub. Thank you 😊 for nice and in detail explanation,2025-07-01T15:12:42Z,0
LGLuHYHbCFA,@Mmkarts_i,Thanks Brother!,2025-06-29T23:41:51Z,0
LGLuHYHbCFA,@BHARATHAJAY1026,TQ brother u save me,2025-06-27T13:15:59Z,0
LGLuHYHbCFA,@venkateshkumar7151,awesome session bro,2025-06-26T11:53:32Z,0
LGLuHYHbCFA,@vijayakumarivijayakumari-f6b,Excellent ga explain chesaru bro,2025-06-23T09:39:19Z,2
LGLuHYHbCFA,@sumanthreddy2273,Nice explanation,2025-06-20T11:54:24Z,1
LGLuHYHbCFA,@sairameshnakkana1586,hole content rapa rapa bro....,2025-06-17T11:45:19Z,0
LGLuHYHbCFA,@DarelliNaveenKumar,Good explaination brother,2025-06-17T03:42:44Z,0
LGLuHYHbCFA,@joshnashetty214,Good explaination andi...thanks for your lecture and this video is  very useful to us,2025-06-15T17:24:26Z,0
LGLuHYHbCFA,@venkateshchintalapudi1536,nice explanation bro tq so much for making this video to understand git easily.,2025-06-14T08:39:17Z,0
LGLuHYHbCFA,@ganeshreddy6319,Cherry pick?,2025-06-13T07:15:06Z,0
LGLuHYHbCFA,@ramachandra8781,Thanks for the simple explanation ❤,2025-06-13T05:24:42Z,0
LGLuHYHbCFA,@SivanandaNammi,"Bro after 'git push -u origin master'
I was getting error 403           I",2025-06-10T10:14:11Z,0
LGLuHYHbCFA,@lovtechies,found a gem video of github,2025-06-09T19:15:54Z,0
LGLuHYHbCFA,@nareshlingala4676,Great explain,2025-06-04T11:34:49Z,0
LGLuHYHbCFA,@musicalsoul_bala7165,"Thank you!, Subscribing...",2025-06-03T17:24:52Z,0
LGLuHYHbCFA,@rajeshwariagnimandala6016,"ive looking for someone who can make a beginner understand about git and github, this is a gem. will put it into practise. Thankyou",2025-06-02T16:55:04Z,0
LGLuHYHbCFA,@SowSow-d2f,class anta vinnanu bro vinnatte undi kani em vinnano ani tirigichuste em vinnano  anta clarity ledu bro,2025-05-29T11:15:12Z,3
LGLuHYHbCFA,@KarthikeyaSomireddi,Bro super bro very nice explanation you got there. And also you got new subscriber. I hope you post more videos covering more required and important topics for us.,2025-05-28T14:15:19Z,0
LGLuHYHbCFA,@divyasatya5033,Way of explanation was superrr broo max study related videos chusthey felt like sleep....but mee video 1sec kuda ala anipinchaledhu after a long time find a best tutor thank you so much bro,2025-05-27T10:13:36Z,0
LGLuHYHbCFA,@swwapnas8741,Hi vamshi explanation is large &  too much video 1:15 try to tell in 15mins it will be better..,2025-05-26T11:57:25Z,0
LGLuHYHbCFA,@krishnavenimiriyala1403,"Git and Github ante intena annanta clear ga explain chesaru.
Grateful to have people like you. Thanks for sharing your knowledge.",2025-05-22T08:41:35Z,0
LGLuHYHbCFA,@dileepmonk8656,"Great content, skip cheyyakunda choosina 😊",2025-05-19T13:20:15Z,0
LGLuHYHbCFA,@allu13595,"It was a wonderful learning from this video. Understood the concepts and last part koncham confuse ga unna meru chepinatlu daily usage lo use chesthe vachestundi ani anipinchindi 
So glad that i found this video and and learnt about git and github",2025-05-15T11:44:34Z,0
LGLuHYHbCFA,@anilevergreen3286,great thanks bro,2025-05-14T20:52:44Z,0
LGLuHYHbCFA,@SrihariRaoBhagavathula,Good Explanation in telugu,2025-05-12T05:31:46Z,0
LGLuHYHbCFA,@sri_selinophile,Thank you broo.. Helpfull..👍🏻✨😊,2025-05-10T07:07:47Z,0
LGLuHYHbCFA,@Lavanya-y5e1e,36:28 push not occurred for me,2025-05-09T16:49:49Z,0
LGLuHYHbCFA,@Lavanya-y5e1e,Can't find branch.. And push not occurring.,2025-05-09T16:49:01Z,0
LGLuHYHbCFA,@sai_srikakolapu5,Thank you so much anna,2025-05-09T06:52:07Z,0
LGLuHYHbCFA,@suryagaming3127,Basic ga 1000 times in video😅,2025-05-09T03:13:49Z,1
LGLuHYHbCFA,@HimaVallabhaneni,"Hi, this was so good explanation with all the small details, can you pls upload a document with all the git comments with explanations, all together in one document.",2025-05-06T19:30:47Z,1
LGLuHYHbCFA,@thirumalachowdary1191,"clean, easy and understandable explanation bro.",2025-05-06T01:26:36Z,0
LGLuHYHbCFA,@sridharc-f5f,Best channel for learning Telugu lo....Thank you Vamsi for your efforts,2025-05-05T08:06:11Z,0
LGLuHYHbCFA,@pushpathamidalapati,i really learned a lot. hearing in telugu while really made me feel so easy. tq. if i get job i will buy Thanks too.,2025-05-04T17:39:18Z,0
LGLuHYHbCFA,@BBKREDDY,"Thanks bro, chala clear ga explain chesaru, video 3 times chusanu 3 days lo, practice chestu video chusanu, three days naaku git and git hub complete ga artham ipoindi. Naakosam alage UNIX video unte share chey brother .",2025-05-04T10:25:06Z,0
LGLuHYHbCFA,@nadavapallinavya4300,thank you for your clear explanation vamshi bro...,2025-05-04T05:46:10Z,0
LGLuHYHbCFA,@KondaiahBojja-r8s,Exellent. explained very well,2025-05-03T13:32:37Z,0
LGLuHYHbCFA,@rafileomulla3609,"What is github desktop, in our company using this I think so, its like ui for pull ,push, branch creation,like we did on command prompt ???",2025-05-01T09:47:52Z,0
LGLuHYHbCFA,@dragonova69,"Nice video
really when followed along with git  n cmd you learn so much
tq anna",2025-05-01T01:53:33Z,0
LGLuHYHbCFA,@ramakrishna-un6ix,Thank you so Much Brother Good Content,2025-04-30T08:04:54Z,0
LGLuHYHbCFA,@RavipatiAshokkumar,Good Information thank you bro,2025-04-26T12:30:32Z,0
